ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
4303,20000,2,4,1,63,-1,-1,2,0,2,-1,290552,360458,388810,272818,185001,106770,50607,12199,41204,22937,19861,45217,0
4304,10000,1,2,1,40,0,6,0,0,1,0,385661,228485,128896,61745,303865,66963,33672,27157,53732,16103,50069,23275,1
4305,150000,2,3,1,59,-1,1,4,-1,1,0,374511,193584,323619,-1257,144165,282224,54927,36733,30557,16870,58174,47052,0
4306,200000,2,3,3,74,0,3,-1,3,0,0,136262,-4830,9287,375999,112860,312782,19477,22756,33956,34590,24086,13234,0
4307,200000,1,1,2,52,-1,-1,-1,0,2,-1,93692,214327,317514,277835,217357,43539,57512,54646,16448,54784,58142,40352,0
4308,200000,1,2,2,56,-1,-1,1,-1,-1,-1,136922,293973,251861,210908,232740,284398,43613,46670,52567,19385,54508,1224,0
4309,300000,1,3,3,72,0,-1,-1,3,0,-1,22065,83475,283832,239712,232081,322679,23707,27011,9672,38091,47675,23057,0
4310,150000,2,2,2,65,1,3,-1,1,-1,0,75115,142964,311054,153506,350015,215145,25620,53279,49274,21492,54692,32733,1
4311,100000,1,2,2,38,1,0,0,0,0,-1,209334,192585,154361,126361,349783,136804,52641,57664,3500,3277,11997,31925,0
4312,300000,2,2,2,31,-1,2,-1,0,0,-1,273452,329753,291127,78513,90065,116264,19509,20852,25258,14533,30941,36953,0
4313,50000,1,3,1,22,-1,2,-1,6,-1,2,107327,383988,244616,120707,193521,361950,22006,51958,57313,57883,36600,26420,0
4314,10000,2,2,3,60,3,0,-1,-1,-1,0,13562,7647,376068,213044,172894,80609,23318,38908,35924,7939,49391,52400,1
4315,200000,1,2,2,74,7,1,-1,7,6,8,354500,327398,156410,398976,103162,348985,59604,47714,59823,57411,36741,32278,1
4316,30000,2,1,1,78,2,4,0,2,0,-1,112304,351310,43720,52618,296123,288027,36114,3937,57300,41180,11983,55185,1
4317,500000,1,4,2,38,6,3,1,2,4,-1,55235,380724,317941,150138,71970,199842,47770,43831,48412,46325,49766,49384,1
4318,80000,2,2,1,34,-1,-1,-1,0,0,5,5719,149475,383695,306467,-478,303852,57284,106,256,30412,1130,53247,0
4319,300000,1,2,2,72,2,1,0,5,-1,-1,243062,112893,299486,12808,8201,357589,36790,26270,39600,26235,19824,6074,1
4320,10000,2,2,1,64,-1,7,-1,1,0,0,153603,86371,356287,210617,158929,321043,1948,23570,88,41,16236,20709,0
4321,150000,2,2,1,37,-1,1,-1,0,-1,0,364828,37562,204399,99703,8884,162415,53354,57278,40584,4007,9128,58016,1
4322,80000,2,3,2,45,-1,2,2,-1,0,0,380773,128225,378309,239813,163098,356721,23115,56795,59885,27468,4042,27645,0
4323,80000,1,2,2,31,3,-1,0,-1,1,0,379241,326064,222454,326315,142982,110244,26625,53743,7860,23291,16863,7910,1
4324,30000,2,3,1,26,-1,3,-1,2,2,0,254789,385973,172450,116534,216685,-5660,24924,7124,54386,13092,53498,19229,1
4325,500000,1,2,1,37,-1,-1,-1,-1,0,0,261923,143534,398658,27833,204809,279666,55837,155,19778,32847,56919,52905,0
4326,50000,1,3,2,73,-1,0,6,0,1,-1,249167,135916,63456,279660,138591,175842,26082,19330,49272,34555,38140,21308,0
4327,300000,1,3,2,54,5,0,-1,8,1,0,13004,172913,209036,393144,78388,9170,44227,10627,46192,34650,49293,1853,0
4328,80000,1,2,2,46,1,-1,-1,-1,4,0,243394,86519,148863,40193,285034,103990,52335,32219,19536,40394,41273,21387,0
4329,10000,2,3,2,65,-1,0,0,0,-1,-1,293860,230191,97166,374697,178547,214614,43782,44098,11779,49625,15992,51796,0
4330,300000,2,3,2,41,-1,6,5,1,1,0,303172,145137,118673,8139,20507,143820,57551,6266,43297,2949,20960,54470,1
4331,20000,2,4,3,33,-1,0,0,1,2,1,197295,189947,351536,175427,283401,273798,26952,15329,48311,921,12813,56990,0
4332,30000,2,4,1,67,1,0,-1,0,7,-1,273515,226303,102365,252049,68599,210876,22986,13700,41730,49046,49168,39888,0
4333,300000,2,3,2,41,6,4,1,-1,0,0,162675,61537,-9972,281715,65032,349675,26672,4711,24338,40034,36931,33730,1
4334,300000,1,2,2,21,-1,1,1,6,0,-1,189914,19504,379384,381415,183226,102362,27038,54147,10758,45419,47011,55976,0
4335,500000,2,2,1,23,-1,1,-1,-1,-1,1,221426,298958,148490,158167,36384,297256,58292,50382,4918,39829,59853,35446,0
4336,80000,1,3,1,55,1,-1,-1,1,0,0,350272,176864,279948,308104,328018,397512,40536,51277,20019,41935,9247,28802,0
4337,200000,1,4,3,21,0,0,-1,2,-1,-1,172770,122217,52627,203300,30816,69385,16655,34634,17497,36589,15616,14579,0
4338,50000,2,1,1,24,1,-1,0,2,-1,0,334300,159347,394022,74568,120415,391934,6933,7290,32640,27455,34313,13438,0
4339,200000,2,3,2,35,3,0,5,8,-1,-1,193704,238859,246005,35951,228341,116453,18929,56098,42034,27695,2311,26168,1
4340,100000,1,2,1,76,1,-1,0,-1,-1,4,253319,349361,131988,217746,155704,304075,53651,30578,41781,54479,411,28538,0
4341,10000,2,2,1,37,0,0,2,3,-1,4,234441,6788,289587,125161,397927,240795,52582,4117,28300,28386,36714,43195,0
4342,80000,2,2,2,74,4,0,1,1,2,-1,346045,257251,268946,303017,168493,273135,35694,4209,22588,38384,31113,34832,0
4343,80000,1,2,2,49,-1,-1,3,7,0,-1,105792,311528,33377,158963,195704,290098,23874,34590,34847,9769,28676,22086,0
4344,30000,2,3,2,59,1,-1,3,0,0,0,52737,238874,231296,58392,331025,372579,20461,33495,21168,46602,40645,22482,0
4345,50000,2,1,1,38,0,0,-1,6,-1,0,265369,214028,33215,253435,91673,227762,4693,11883,21244,30493,56198,26485,0
4346,100000,1,3,2,52,0,-1,-1,-1,-1,0,134337,389580,99845,250241,170600,52749,29477,33942,31684,21834,57244,41226,0
4347,10000,1,3,2,37,0,1,-1,2,2,1,119170,292504,30193,387701,129484,47647,4197,10305,29922,26189,42982,43695,0
4348,20000,1,3,2,66,-1,-1,-1,-1,-1,2,346160,159141,251299,160262,254259,149421,49160,56056,58873,29577,42812,38482,0
4349,200000,2,1,2,74,-1,1,-1,0,1,-1,194567,100092,42959,356901,279687,266014,53497,27818,59593,54080,18350,38294,0
4350,50000,1,2,1,62,0,-1,-1,0,0,0,20666,135566,215558,52765,167651,104368,11050,41852,38856,26693,44721,40799,0
4351,150000,2,3,2,27,2,-1,8,-1,-1,-1,336027,309016,354319,78659,145330,282900,20128,18704,8694,18301,17191,51197,1
4352,100000,1,3,2,46,0,-1,1,0,-1,0,43337,232022,222876,201153,218410,357512,49308,26533,43150,12861,48945,15075,0
4353,100000,2,2,2,31,4,-1,-1,0,2,1,114259,234957,398518,59554,332368,227037,32986,30695,54602,55476,41333,21676,1
4354,80000,2,2,2,30,0,-1,-1,1,-1,0,106670,258978,131702,339016,95674,345754,29390,15363,37463,55289,25434,398,0
4355,80000,1,4,1,22,0,-1,-1,6,-1,0,234475,85817,108607,39788,122012,284911,57225,40319,28695,22584,10968,42148,1
4356,300000,2,2,2,70,1,0,1,1,-1,1,257087,257777,399656,156940,125837,295808,17845,8905,52233,8479,34607,42632,1
4357,500000,2,2,2,58,2,0,1,-1,0,3,40304,162978,253342,46202,177277,299873,19081,57626,58366,41006,34905,30432,1
4358,30000,2,4,2,61,-1,4,-1,0,1,-1,7783,193006,55985,71170,293998,317767,29238,12319,55924,4487,23151,32708,1
4359,150000,2,3,3,37,-1,0,0,3,6,0,17337,284542,104781,121807,45245,327895,6339,46816,18775,34028,32213,52316,0
4360,500000,1,2,2,39,-1,1,-1,0,-1,-1,357400,317945,34958,345535,44622,232853,50408,9203,40802,33262,569,13443,1
4361,10000,2,3,1,58,-1,1,0,0,6,-1,151177,199820,329971,86641,372420,137574,33941,32398,46321,48355,46507,20306,1
4362,200000,2,2,1,46,-1,0,1,0,-1,0,208598,118675,241819,383415,8246,264822,16295,25994,34062,18084,54676,27020,0
4363,80000,1,3,1,34,5,2,1,-1,-1,-1,79612,182219,245429,30841,317953,117268,27228,20110,3421,52634,51862,59543,1
4364,500000,1,3,1,64,6,1,-1,0,1,3,116868,221104,272889,359638,151980,39946,52505,6254,52372,32611,41618,53741,1
4365,100000,1,2,2,63,1,3,1,0,4,2,258947,310142,15912,84209,250286,197993,58300,30067,1373,30787,43626,33720,1
4366,300000,2,4,2,58,1,1,0,-1,2,3,258154,156847,53402,146967,7946,76935,44527,42131,10868,55647,14660,20384,1
4367,20000,2,3,1,33,-1,-1,0,3,-1,-1,272139,30805,256046,188357,337994,52860,18263,48581,6495,22853,14770,45177,0
4368,20000,1,2,1,75,-1,-1,1,4,-1,1,7001,74171,107522,206309,65312,55626,24054,50842,37556,4067,29026,25982,0
4369,500000,2,3,3,72,-1,2,0,0,0,3,183836,338678,268174,129111,374217,255462,17963,38022,21884,52582,20844,47753,1
4370,100000,2,3,2,22,-1,3,-1,0,-1,2,276622,361467,71042,197325,81440,128243,32091,8414,24534,2787,24841,22226,0
4371,100000,1,2,1,58,0,0,-1,0,-1,1,189452,131771,206023,133961,373581,343767,18446,50080,45058,1466,30325,34940,0
4372,20000,2,2,2,58,-1,-1,0,-1,2,3,357766,284650,193830,305976,102746,145232,53246,52383,54644,47895,58182,33786,0
4373,30000,2,2,3,63,4,-1,3,0,-1,1,38364,1328,265998,282878,394160,214886,9797,30597,47157,16327,56506,32680,1
4374,300000,1,4,2,43,0,4,0,1,0,2,191697,297975,204528,154549,225451,316757,29044,16899,46279,53575,38011,36330,0
4375,50000,2,2,2,40,-1,0,0,-1,1,0,254810,306048,71871,383278,75831,130036,23423,21711,2868,22947,56744,35423,0
4376,100000,2,2,1,38,3,2,2,1,0,-1,370883,361655,312700,116664,289607,265084,39596,51104,52164,38926,13511,24373,1
4377,50000,1,3,2,73,3,1,2,2,0,-1,233745,220724,290164,252620,233807,218123,7770,18988,53208,27520,16133,23878,1
4378,30000,1,2,1,74,-1,-1,-1,-1,0,0,262433,372105,76711,45892,203644,390212,50144,44798,4570,31273,46632,26350,1
4379,20000,1,1,1,41,2,-1,0,0,2,0,10005,366751,378444,288095,83652,306202,45474,10549,54982,10303,6717,22217,0
4380,500000,1,2,1,46,-1,3,1,0,1,-1,256881,78106,222995,327286,30668,103003,4123,22463,44357,42590,40591,26309,0
4381,500000,1,1,1,63,-1,0,3,0,8,1,396243,166423,356893,151611,306748,33959,23844,27157,547,40389,58108,44425,0
4382,20000,2,3,1,45,-1,-1,1,6,7,3,23754,256200,322654,253733,-7638,399566,40835,41284,48207,35040,28555,13355,0
4383,50000,1,2,2,56,1,0,0,0,-1,0,210272,170636,50541,35765,32929,94843,8411,49067,59892,16928,54742,20965,1
4384,100000,2,2,1,37,-1,-1,-1,1,1,4,107682,304689,70292,380015,134701,39929,32846,13432,26114,51995,31011,30210,0
4385,50000,2,2,2,58,-1,6,0,0,0,1,398038,198113,248760,228466,381645,18009,8426,38519,47311,31497,47825,26038,0
4386,200000,1,3,3,64,-1,1,3,0,2,-1,376799,27768,89263,333026,21505,-1802,9615,53263,17286,25400,25067,28416,0
4387,30000,2,1,1,43,-1,-1,2,-1,0,6,-749,102016,138403,34358,43136,-476,50824,11339,33899,40199,10907,24144,0
4388,10000,1,2,2,47,-1,-1,0,-1,0,0,333311,138759,374027,204257,349729,68723,27207,13838,54342,15966,26383,54358,0
4389,50000,2,3,1,73,7,3,4,-1,2,0,239041,224954,64690,274289,65007,283439,42308,24366,39887,11961,19382,27720,1
4390,100000,1,2,2,44,-1,1,4,-1,1,0,221549,369748,277853,274198,108521,173577,25570,39660,46419,24082,6249,22315,0
4391,20000,1,3,1,34,1,0,0,1,0,0,84965,81990,30714,384595,-2647,362204,34599,35045,30281,11764,51750,41514,1
4392,300000,2,1,2,61,1,0,0,2,3,4,156709,365342,149768,370000,252654,250919,30472,17447,44230,45068,18505,48631,1
4393,10000,2,3,1,52,0,0,0,5,0,0,93224,153973,119570,305824,208727,236045,30251,52026,29234,34331,20837,54142,0
4394,10000,2,3,1,57,3,5,0,4,-1,0,211199,395730,221011,328626,316589,270403,2937,17658,52499,8758,31070,52906,1
4395,100000,2,3,2,68,0,3,0,3,0,0,3995,289462,96106,341073,188435,308698,11204,37108,18590,46974,35274,49673,0
4396,100000,1,4,2,79,4,-1,2,-1,-1,1,340147,245478,264916,247948,85411,216372,13311,34942,51110,6121,9544,32275,0
4397,30000,2,3,2,43,0,0,1,-1,-1,-1,150014,-2033,319826,21522,17437,126626,35866,53654,35118,23443,30418,22871,0
4398,30000,1,1,1,39,-1,0,0,3,-1,4,147896,59933,361879,308457,22827,265617,38722,51886,38899,8395,17467,30890,0
4399,10000,1,3,2,30,-1,1,-1,-1,0,0,396824,182937,158286,251123,370355,388102,36841,28282,45001,52508,19172,18184,1
4400,150000,2,3,3,76,0,-1,0,2,6,-1,380111,79654,125853,335734,165554,148132,34740,38960,27679,24921,57785,39753,0
4401,50000,1,2,2,60,4,-1,1,1,0,0,266973,189259,171243,305932,80340,370805,50954,36632,44257,48924,18763,7892,0
4402,20000,2,2,1,50,3,-1,0,-1,0,1,255911,98101,373404,16293,278001,223004,55790,18695,20609,47582,5680,35515,1
4403,50000,1,2,3,71,0,-1,0,1,-1,-1,21078,116369,150712,15173,352705,271811,4588,47884,26,59322,40404,18245,0
4404,500000,1,4,2,22,-1,0,2,-1,2,1,262050,206998,156004,242915,137267,296315,4567,21282,15577,43514,39955,16063,0
4405,30000,1,3,2,78,-1,0,0,5,-1,3,38595,18239,67923,388018,189332,-6743,23688,35387,6700,49125,23174,8053,0
4406,300000,2,3,1,63,0,7,0,-1,1,0,140381,3554,261474,312466,141780,51330,28846,20739,30150,41705,50833,51416,0
4407,30000,2,3,1,39,-1,0,0,0,-1,-1,268238,304882,145877,232818,324092,310180,59823,40194,33402,37612,30942,42370,0
4408,20000,1,3,2,43,-1,0,-1,0,5,0,337246,-7253,38601,139913,35886,262696,27661,24994,48203,3241,1772,52774,0
4409,30000,1,3,2,68,4,1,2,0,-1,-1,334309,112100,131964,395059,71711,68017,43622,41037,8369,13081,34649,21504,1
4410,50000,1,2,2,72,1,3,1,2,0,-1,123532,55687,356578,137327,217128,362116,27368,16738,42676,45961,7126,39024,0
4411,20000,2,2,2,28,2,0,4,-1,0,-1,331875,147349,356970,285299,28117,71229,26542,58025,21733,20671,55043,15719,1
4412,100000,2,3,1,45,-1,0,-1,-1,-1,5,51003,58823,165737,-4222,63331,113772,2617,10294,24433,59625,12343,10069,0
4413,50000,1,3,2,51,0,2,1,-1,-1,3,211392,108658,206736,2970,37140,181253,52877,58869,2437,14957,15554,55450,0
4414,200000,2,3,1,27,0,0,-1,0,0,1,326816,390168,253848,215728,11324,275674,21855,21986,13167,15501,28695,39885,0
4415,80000,1,4,3,40,1,0,0,-1,-1,4,389366,246129,152179,229493,103484,163654,14826,31356,43525,37097,26019,52732,0
4416,80000,1,3,2,60,3,0,3,2,-1,4,373366,3567,289949,201501,238221,167342,53343,21457,27795,53178,44218,56862,0
4417,80000,1,2,2,38,-1,2,0,0,-1,-1,189783,341122,388566,199818,19441,340474,6097,32850,31264,24443,20371,13258,1
4418,20000,2,2,1,41,0,-1,-1,0,0,-1,256601,231734,235474,111513,187798,151058,28276,22036,41093,54373,48934,11980,0
4419,200000,2,2,1,29,0,-1,2,0,3,-1,265826,21062,281763,141760,151603,128811,26434,16254,22044,57379,23662,22717,0
4420,20000,2,3,2,57,0,-1,3,3,5,0,303252,128558,291216,132625,110902,373449,49661,52088,17083,44861,31053,50713,0
4421,200000,1,2,2,22,0,-1,-1,-1,3,1,243183,333893,-3514,-3489,39850,378846,4842,5965,25758,22093,49307,13407,0
4422,500000,2,1,2,38,-1,-1,-1,-1,7,8,205641,117766,333709,33411,200970,245118,51534,37294,45982,31870,14637,58232,0
4423,200000,2,2,2,77,-1,0,-1,-1,5,-1,129896,51039,207731,26356,373077,341270,51992,34883,661,28009,43682,5466,0
4424,80000,2,3,2,40,3,-1,-1,0,0,3,152524,91567,197139,162343,184901,119414,54668,59310,36815,6676,55967,54300,0
4425,50000,2,2,2,65,1,2,-1,0,-1,0,89780,23556,48844,196927,363886,98582,2571,4216,57574,1791,29485,57468,0
4426,300000,2,3,2,51,2,8,0,0,3,2,355790,108875,284871,49108,305974,155153,44852,52292,57778,33322,16254,49816,0
4427,30000,2,2,2,32,0,-1,-1,0,2,-1,215276,159589,319156,293032,14793,386193,31660,7371,47765,10622,56129,30360,0
4428,80000,2,3,2,51,3,1,-1,1,-1,-1,43589,-46,289442,154588,180324,258243,18178,51879,20687,5448,42277,23528,1
4429,200000,2,3,2,49,1,1,6,2,4,5,348404,246879,253157,69470,111133,323628,24882,21346,46680,45638,22510,3728,1
4430,500000,1,2,2,79,3,0,-1,7,1,7,69730,226646,129004,-3714,113935,316723,14257,59221,714,22932,32187,10630,0
4431,500000,1,3,2,77,0,2,-1,5,1,0,70462,239085,12254,183100,170480,300438,14540,18663,32520,45937,56352,7781,1
4432,10000,2,3,2,52,1,0,7,1,-1,-1,135218,385712,180058,398493,228975,196424,5968,23046,54658,40713,8669,3509,1
4433,300000,2,2,2,76,-1,0,0,-1,0,0,187494,165643,126638,245869,355836,346599,59752,44829,9593,53471,43420,15230,0
4434,20000,1,3,2,56,0,-1,-1,0,-1,0,317540,90290,288286,97065,180578,309073,49366,56337,3605,52391,40259,57702,0
4435,100000,1,3,2,26,-1,0,-1,0,-1,0,241385,55942,128735,212543,108329,230807,50526,23962,21032,23137,58923,50397,0
4436,500000,2,2,1,71,-1,-1,1,6,5,2,22020,40577,113967,3299,84392,68576,44591,11656,43459,42846,21889,24732,0
4437,150000,2,1,2,64,0,0,0,2,8,0,28002,208714,44889,213666,188096,388341,30759,33360,10563,59904,30496,19734,0
4438,500000,1,2,1,21,0,-1,-1,0,5,7,177567,326432,176298,271527,186851,69742,21892,41008,54470,30846,41276,19050,0
4439,50000,1,2,1,21,3,0,4,-1,0,8,97940,256119,171803,36523,121851,229627,6354,20062,46780,19984,56438,15444,0
4440,50000,1,2,2,76,0,0,-1,-1,0,-1,253551,148289,376027,325197,82183,340069,14674,35869,51001,5053,48402,29671,0
4441,50000,2,3,2,39,-1,0,-1,0,2,1,250077,223731,138188,310782,105293,382798,56975,41178,13390,20576,33432,56401,0
4442,50000,2,4,2,40,5,3,2,0,0,-1,199272,103503,131190,359709,305802,185550,27510,13074,29214,451,42049,8662,1
4443,150000,1,2,2,54,-1,0,-1,0,3,0,227568,83585,382860,135196,112958,64184,51131,32844,19269,8994,13124,3393,0
4444,80000,1,3,3,69,-1,0,0,-1,4,0,9723,91505,310793,258723,2652,70711,45835,4240,53510,56995,4164,54974,0
4445,200000,1,3,2,54,8,0,0,-1,-1,1,158942,280003,142109,3665,324802,260563,26466,56040,34687,46650,31216,56479,0
4446,80000,1,3,2,55,0,0,-1,0,0,-1,172478,36169,133896,56550,263302,70697,51649,5971,46852,1878,30333,48365,0
4447,50000,1,3,1,24,-1,3,0,-1,1,4,72874,3278,338501,362268,252791,189308,3889,34701,18849,35346,4292,28182,1
4448,20000,1,2,1,71,0,-1,-1,-1,-1,-1,67761,-1530,210461,286850,392515,104264,57221,33044,19214,12950,154,54561,0
4449,100000,1,3,1,31,-1,-1,-1,0,-1,1,155035,44144,12217,370262,113023,267079,28116,45359,22561,41106,43107,44919,0
4450,300000,2,2,2,43,0,0,2,-1,1,-1,5638,6571,101922,366139,187254,24293,38887,3454,7726,50879,41460,39265,0
4451,300000,2,2,2,55,0,0,0,0,-1,-1,55086,271493,305596,-5582,152358,278489,11647,11391,16722,9727,5640,16330,0
4452,30000,1,2,2,71,0,0,0,-1,-1,2,72258,68319,235581,71185,240228,93500,6640,19831,23447,39566,22938,21975,0
4453,80000,1,1,3,51,-1,1,1,3,2,-1,254380,155758,8455,87852,180970,115376,47429,25776,8520,49649,35068,11893,0
4454,200000,1,2,2,75,-1,7,4,2,1,1,176818,197391,239008,65362,153911,320777,48325,40975,54985,728,38399,31054,0
4455,150000,1,2,2,32,0,3,-1,2,0,0,225641,105385,116705,334796,172385,185031,42021,41282,50550,28280,3770,51091,0
4456,10000,2,2,1,38,0,3,1,-1,3,-1,275863,270346,22934,120320,231029,170339,28800,46674,46926,11343,57342,7765,0
4457,100000,1,2,2,64,-1,-1,4,2,1,-1,23365,202001,211453,131796,389996,123605,15053,15187,51174,23965,4321,630,0
4458,10000,2,2,2,57,0,-1,-1,-1,0,1,133447,254221,140151,195836,338204,4230,38954,15857,22882,17236,26680,53462,0
4459,20000,1,2,1,34,5,1,0,0,-1,-1,218050,107797,55935,106037,386889,172460,46735,56125,51638,29075,59549,50495,1
4460,150000,2,3,1,33,-1,0,1,-1,0,0,3761,-3277,54998,65093,20644,231145,19759,44721,13453,44348,51288,32550,0
4461,20000,1,3,2,41,-1,-1,-1,2,0,-1,325060,79937,82132,173892,294729,62507,10992,10431,32212,47108,10033,18535,0
4462,50000,1,4,2,59,0,-1,-1,0,3,3,112025,227526,351612,41604,200701,209186,22445,45243,11952,4222,33040,47508,0
4463,100000,1,4,1,64,0,0,-1,1,5,-1,12774,199844,309121,68637,76135,384074,42077,47771,16328,53483,41078,29236,0
4464,150000,2,3,1,75,0,0,0,2,-1,-1,385715,105692,62821,106260,389067,246824,28722,35890,13625,20461,46343,43973,0
4465,80000,1,3,2,61,-1,-1,0,1,4,-1,391371,118695,325693,255806,63573,303244,5025,53409,47749,23331,19733,43682,0
4466,10000,2,2,1,59,1,1,-1,1,-1,0,149419,190964,396122,49383,373486,356656,45740,14080,47418,26014,16054,36019,1
4467,200000,2,2,3,41,-1,0,2,0,5,3,307767,241245,356156,270919,350098,115772,20325,21097,40729,7491,33305,19766,0
4468,500000,2,4,2,64,2,4,-1,0,0,0,-2956,216092,10288,106246,276269,55587,44746,42266,19569,39100,14410,9294,1
4469,300000,2,4,1,55,-1,-1,3,-1,0,0,316013,102820,315712,268366,215901,370464,5101,27239,46575,19261,48195,20113,0
4470,200000,2,2,2,72,8,1,-1,-1,-1,-1,332728,-6647,205844,105810,387773,18875,22839,47060,50754,10021,22593,58849,0
4471,80000,2,2,2,26,-1,0,0,4,2,3,382771,213266,83602,9402,28568,344985,53355,57229,48493,18868,42409,46503,0
4472,300000,1,1,1,61,5,-1,0,1,2,5,318080,16463,91014,64678,238007,306801,3469,26031,9151,33171,38885,50124,0
4473,80000,2,2,2,36,0,-1,1,2,-1,-1,212916,367107,238318,367730,240385,201829,50539,5656,14654,48712,22010,59323,0
4474,20000,2,2,1,35,0,3,-1,6,1,0,340067,289211,149848,13632,343037,18020,24482,34328,9281,35760,29465,52313,1
4475,300000,1,2,2,21,3,0,0,2,0,0,296936,-2881,-2537,42480,368755,240402,20743,53889,57851,44809,17408,26705,1
4476,50000,2,2,2,60,-1,-1,0,1,-1,0,36400,301032,383261,15350,369288,188713,36574,40098,30266,18833,50938,43038,0
4477,500000,2,3,2,36,-1,4,1,-1,2,2,246951,-7610,303496,179305,192972,393814,2907,1428,27439,9502,52956,35460,0
4478,50000,1,3,1,75,-1,0,0,-1,0,-1,179002,89130,-9153,216885,67339,390256,26427,15159,14218,54533,9532,12110,0
4479,300000,1,3,2,50,6,-1,1,0,0,0,57717,84591,213800,261515,169509,163512,15044,45494,2534,36537,22316,9631,1
4480,100000,1,2,2,63,0,-1,-1,1,5,2,80221,163124,92565,187308,48900,284923,38139,33103,11589,16252,48693,27972,0
4481,80000,1,2,2,48,0,2,-1,0,3,-1,256894,222180,116095,371227,111207,144071,7741,45353,43251,55042,26053,18543,0
4482,30000,1,3,1,36,0,0,2,4,3,4,336700,263047,355668,123095,316193,207206,27557,41794,59445,45708,22461,53257,0
4483,300000,1,3,1,60,3,4,-1,0,0,-1,143893,258911,10914,288240,262717,14154,23411,58904,48238,49318,50362,29286,1
4484,10000,2,4,1,74,-1,5,-1,0,2,-1,269243,76707,75429,149579,6660,158516,29051,17073,53594,32216,17036,6475,1
4485,80000,1,2,1,58,0,3,-1,0,-1,0,366611,72038,234155,9797,317207,323341,34429,8108,41210,49754,28888,21754,0
4486,50000,1,1,2,75,0,0,-1,-1,6,3,195149,217899,214754,138599,20741,343175,15755,6698,10145,46701,10465,35885,0
4487,100000,1,2,1,38,-1,2,1,0,-1,1,377751,190968,206425,84146,31349,387990,20984,47714,9743,39434,26160,10502,0
4488,30000,2,2,3,34,0,5,-1,1,0,0,227515,58459,276966,306176,23598,9177,13818,52643,38712,52699,36111,21237,1
4489,150000,2,2,1,29,1,0,0,0,0,0,169794,361627,295625,12779,277768,386960,34900,59581,58214,51120,57796,55158,0
4490,50000,2,2,1,42,1,-1,1,-1,-1,-1,266692,20938,386135,207626,185839,382452,49628,42200,20107,43223,9729,133,1
4491,20000,2,2,2,77,2,0,-1,-1,0,-1,181362,365386,123177,242836,60632,192193,20067,19808,40013,51758,5512,51967,1
4492,20000,1,2,2,27,-1,5,4,-1,0,-1,190098,252003,395463,251456,-635,138011,47526,48230,24975,27566,16275,11519,0
4493,150000,2,3,1,56,4,5,-1,0,-1,2,43232,191473,79887,264940,188247,358752,39041,54177,35015,59307,9727,27974,0
4494,30000,1,2,3,75,7,0,-1,0,2,-1,-4019,380694,87033,-2496,210300,219466,36362,9015,2614,46333,57474,49081,1
4495,50000,1,3,1,53,-1,0,-1,-1,0,-1,311922,97214,51205,319326,157721,71858,8418,9662,17794,28968,45485,13544,0
4496,150000,1,3,2,55,3,-1,6,6,0,-1,47195,294978,284878,280174,-9898,195900,21792,12002,2040,8851,59039,23880,0
4497,50000,1,2,1,65,0,-1,1,-1,2,-1,139438,332931,40993,335591,115361,93006,39443,33615,44651,8386,36220,48989,0
4498,50000,1,1,2,40,0,2,-1,0,-1,0,206897,374616,235122,394174,220317,325564,35131,21863,42187,51682,53864,29441,1
